ProductID,AnnualDemand,AvgDailyDemand,DemandStd,Revenue,SellingDays,UnitCost,AnnualConsumption,CumPct,ABC,CV,XYZ,ABC_XYZ,HoldingCost,EOQ,SafetyStock,ReorderPoint,CurrentStock,InventoryStatus,InventoryTurnover,DIO,Recommendation
1964,233254.0,494.18220338983053,311.29213049904376,2723829,472,477,111262158.0,43.52780898437216,A,0.6299136803465263,Y,AY,95.4,1563.6529289392493,1354.7040170632729,4813.979440792086,3469.0,Understock,67.23955030268088,5.428352782803296,Reorder 1563 units
1390,288096.0,610.3728813559322,377.8073582428263,2270066,472,386,111205056.0,43.59043524629689,A,0.6189779555794388,Y,AY,77.2,1931.790224507462,1644.1698833411149,5916.780052832641,2198.0,Critical,131.07188353048227,2.78473147839609,Urgent replenishment: order 1931 units
2484,469912.0,807.4089347079038,525.871041490247,2774980,582,236,110899232.0,43.65288928031567,A,0.6513069386338798,Y,AY,47.2,3155.275378134911,2288.5243235092735,7940.3868664646,6300.0,Understock,74.58920634920635,4.893469415550146,Reorder 3155 units
2619,223290.0,620.25,118.48673867711871,2272530,360,496,110751840.0,43.71526030902579,A,0.19103061455400033,X,AX,99.2,1500.3023888751613,515.6393147404415,4857.3893147404415,706.0,Critical,316.2747875354108,1.1540597429351964,Urgent replenishment: order 1500 units
2335,221766.0,775.4055944055945,179.8579844351761,1811864,286,499,110661234.0,43.777580312042545,A,0.23195342635237304,X,AX,99.80000000000001,1490.6724014406498,782.7192214098877,6210.558382249049,1521.0,Critical,145.8027613412229,2.503381943129244,Urgent replenishment: order 1490 units
1127,280592.0,779.4222222222222,177.31009160670249,3109230,360,394,110553248.0,43.839839501641606,A,0.22748914073962515,X,AX,78.80000000000001,1887.0114421330668,771.631113772067,6227.586669327622,4033.0,Critical,69.57401438135383,5.24621158122826,Urgent replenishment: order 1887 units
1164,464021.0,797.286941580756,482.26694866800597,4814302,582,238,110436998.0,43.90203322386705,A,0.6048850464198376,Y,AY,47.6,3122.2332289780106,2098.7648213593434,7679.773412424634,5086.0,Critical,91.23495871018483,4.000659452912691,Urgent replenishment: order 3122 units
1455,369034.0,1025.0944444444444,211.71587617681675,3051037,360,299,110341166.0,43.96417297732392,A,0.20653304417385399,X,AX,59.800000000000004,2484.1773535208426,921.3607407068235,8097.0218518179345,5901.0,Understock,62.53753601084562,5.8364947403220295,Reorder 2484 units
1811,247597.0,687.7694444444444,145.2262845202891,2635097,360,445,110180665.0,44.026222343005024,A,0.21115547614593103,X,AX,89.0,1667.9294841344295,632.0064394413396,5446.39255055245,2482.0,Critical,99.75705076551168,3.6588892434076343,Urgent replenishment: order 1667 units
1323,238473.0,662.425,147.7375899137981,2333969,360,462,110174526.0,44.08826825144564,A,0.22302538387560572,X,AX,92.4,1606.5106981830602,642.9353231853819,5279.9103231853815,1362.0,Critical,175.09030837004406,2.0846385125360105,Urgent replenishment: order 1606 units
1797,430361.0,1195.4472222222223,223.2121104058128,3758860,360,256,110172416.0,44.15031297161823,A,0.1867184985305188,X,AX,51.2,2899.222013101101,971.3908994074436,9339.521454963,1419.0,Critical,303.2847075405215,1.2034896284746992,Urgent replenishment: order 2899 units
2182,305456.0,524.8384879725086,324.67047989104884,2917141,582,360,109964160.0,44.21224041029955,A,0.6186102721720654,Y,AY,72.0,2059.719506254297,1412.9249031292666,5086.794318936827,4877.0,Understock,62.6319458683617,5.827696951443088,Reorder 2059 units
2597,292307.0,811.9638888888888,192.2932455539457,2974918,360,376,109907432.0,44.274135902028874,A,0.23682487384640277,X,AX,75.2,1971.5631286400053,836.8359064793796,6520.583128701602,1043.0,Critical,280.25599232981784,1.302380716164854,Urgent replenishment: order 1971 units
1665,303600.0,843.3333333333334,177.34634763506864,2985947,360,362,109903200.0,44.33602901046422,A,0.2102921118202395,X,AX,72.4,2047.7720004301887,771.7888954262055,6675.122228759539,4288.0,Critical,70.80223880597015,5.155204216073781,Urgent replenishment: order 2047 units
3194,318505.0,547.2594501718213,350.5099550812458,3225293,582,345,109884225.0,44.39791143293472,A,0.6404822337397688,Y,AY,69.0,2148.4912130966754,1525.3750340813374,5356.191185284087,3672.0,Critical,86.73883442265796,4.208034410762782,Urgent replenishment: order 2148 units
2886,321237.0,551.9536082474227,355.5132522746461,3133743,582,342,109863054.0,44.45978193274055,A,0.6440998789798311,Y,AY,68.4,2167.128830600768,1547.1487512504634,5410.824008982422,4813.0,Understock,66.74361105339705,5.468688227072224,Reorder 2167 units
2210,332784.0,571.7938144329897,360.5444707907515,2446958,582,330,109818720.0,44.52162746540193,A,0.6305497920579636,Y,AY,66.0,2245.480309016719,1569.0439784878638,5571.600679518792,5292.0,Understock,62.8843537414966,5.8043054954565125,Reorder 2245 units
3056,288714.0,496.07216494845363,316.642962763416,2869026,582,380,109711320.0,44.5834125146575,A,0.6383002013352594,Y,AY,76.0,1949.0686034751654,1377.9901629467427,4850.495317585918,2373.0,Critical,121.6662452591656,3.0000103909058793,Urgent replenishment: order 1949 units
1100,258147.0,443.5515463917526,279.093609036785,3042078,582,424,109454328.0,44.64505283624615,A,0.6292247458208263,Y,AY,84.80000000000001,1744.759674211528,1214.580120264173,4319.440945006441,1398.0,Critical,184.65450643776825,1.9766644586224127,Urgent replenishment: order 1744 units
1750,227073.0,390.159793814433,241.80461145119295,2032921,582,482,109449186.0,44.70669026206504,A,0.6197578922399154,Y,AY,96.4,1534.7732880276335,1052.3031146088072,3783.4216713098376,3136.0,Understock,72.40848214285714,5.040845895372854,Reorder 1534 units
2938,227472.0,390.8453608247423,244.72802735050155,1618687,582,481,109414032.0,44.76830789055015,A,0.6261505236600192,Y,AY,96.2,1537.7170755941434,1065.0254511998126,3800.9429769730086,1876.0,Critical,121.25373134328358,3.010216642048252,Urgent replenishment: order 1537 units
1877,284124.0,789.2333333333333,208.26028550375568,2495484,360,385,109387740.0,44.82991071242719,A,0.26387669743264225,X,AX,77.0,1920.9169888160388,906.3224467460433,6430.955780079376,813.0,Critical,349.4760147601476,1.044420745871521,Urgent replenishment: order 1920 units
3229,222687.0,618.575,144.35145495888324,2651746,360,491,109339317.0,44.89148626439772,A,0.23336128191227132,X,AX,98.2,1505.8845875559973,628.1992917335505,4958.224291733551,3425.0,Critical,65.01810218978102,5.613821192974894,Urgent replenishment: order 1505 units
2104,583181.0,1002.0292096219931,163.397683373738,3913782,582,187,109054847.0,44.95290161418527,A,0.16306678668117705,X,AX,37.4,3948.8067648734295,711.0860711138845,7725.290538467837,5921.0,Understock,98.49366661036987,3.705822034668482,Reorder 3948 units
1046,435788.0,748.7766323024055,471.10424527669744,3545257,582,250,108947000.0,45.01425622883439,A,0.6291652609779019,Y,AY,50.0,2952.246602165883,2050.186146719388,7291.622572836226,5528.0,Understock,78.83285094066571,4.6300494735972535,Reorder 2952 units
2060,275084.0,472.6529209621993,304.06052337673634,2606895,582,396,108933264.0,45.075603107914965,A,0.6433061341454267,Y,AY,79.2,1863.6745499906435,1323.23297665275,4631.803423388144,1247.0,Critical,220.59663191659985,1.6546036846926757,Urgent replenishment: order 1863 units
1998,225989.0,388.29725085910655,262.74681561273457,1628455,582,482,108926698.0,45.136946289285646,A,0.6766641150083035,Y,AY,96.4,1531.1055588577638,1143.4409408632578,3861.5216968770037,2015.0,Critical,112.15334987593052,3.2544725628238544,Urgent replenishment: order 1531 units
2009,382824.0,1063.4,264.410082867514,3441605,360,284,108722016.0,45.19817420189963,A,0.24864593085152717,X,AX,56.800000000000004,2596.1238712606873,1150.6792697856345,8594.479269785636,5229.0,Critical,73.21170395869191,4.985541658830167,Urgent replenishment: order 2596 units
1715,265409.0,737.2472222222223,151.77716950998595,3212741,360,409,108552281.0,45.25930652651654,A,0.2058701137625135,X,AX,81.80000000000001,1801.2797678195327,660.5150631467791,5821.2456187023345,4262.0,Understock,62.27334584702018,5.861255646944904,Reorder 1801 units
2734,248195.0,525.8368644067797,319.7881213314715,1707341,472,437,108461215.0,45.32038756638639,A,0.6081508220087211,Y,AY,87.4,1685.1586647554757,1391.6774956127344,5072.535546460193,1690.0,Critical,146.86094674556213,2.4853441850158142,Urgent replenishment: order 1685 units
1729,313367.0,870.4638888888888,214.37134580271908,2666584,360,346,108424982.0,45.3814482012726,A,0.2462725318523612,X,AX,69.2,2128.00959948289,932.9170089736517,7026.164231195874,2451.0,Critical,127.85271317829458,2.8548475110653,Urgent replenishment: order 2128 units
1283,401458.0,1115.161111111111,284.15773335411063,3736135,360,270,108393660.0,45.44249119685493,A,0.2548131660285256,X,AX,54.0,2726.610974709705,1236.6185493905075,9042.746327168285,5601.0,Critical,71.67612926263168,5.092350881038614,Urgent replenishment: order 2726 units
2400,249751.0,429.1254295532646,272.52985701879095,2258912,582,434,108391934.0,45.50353322042275,A,0.6350820488604103,Y,AY,86.80000000000001,1696.265211634892,1186.0155008774616,4189.893507750314,1123.0,Critical,222.39626001780942,1.6412146497911921,Urgent replenishment: order 1696 units
1324,221961.0,381.37628865979383,243.31304992327557,1715149,582,488,108316968.0,45.56453302612278,A,0.6379868312692156,Y,AY,97.60000000000001,1508.0419668465765,1058.86764823305,3728.501668851607,1196.0,Critical,185.58612040133778,1.9667419051094563,Urgent replenishment: order 1508 units
3042,281157.0,483.08762886597935,299.74017587046427,2047940,582,385,108245445.0,45.62549255291561,A,0.6204675051896634,Y,AY,77.0,1910.8609605069676,1304.4313702244947,4686.04477228635,3941.0,Understock,71.34153768079167,5.116233990261669,Reorder 1910 units
2061,301259.0,836.8305555555555,154.19140028450377,3279077,360,359,108151981.0,45.68639944450321,A,0.1842564175756454,X,AX,71.8,2048.367105633875,671.0214904153191,6528.835379304208,4442.0,Critical,67.82057631697434,5.381847513269313,Urgent replenishment: order 2048 units
1644,272963.0,578.3114406779661,354.08693985074757,2650078,472,396,108093348.0,45.74727331631862,A,0.6122772522633209,Y,AY,79.2,1856.4758348151277,1540.9416198104716,5589.121704556234,3875.0,Critical,70.44206451612904,5.181563068987372,Urgent replenishment: order 1856 units
1549,303384.0,1060.7832167832169,256.9690169011818,2451637,286,356,108004704.0,45.808097267360985,A,0.24224461024226063,X,AX,71.2,2064.2217022294517,1118.2966909531317,8543.77920843565,934.0,Critical,324.8222698072805,1.1236914273659784,Urgent replenishment: order 2064 units
1010,377352.0,648.3711340206186,400.85689162671594,2349072,582,286,107922672.0,45.86887502124557,A,0.6182522178940317,Y,AY,57.2,2568.4748270253567,1744.4785400891376,6283.076478233468,3276.0,Critical,115.18681318681318,3.168765502766648,Urgent replenishment: order 2568 units
1511,280311.0,778.6416666666667,160.13807391085183,3014329,360,385,107919735.0,45.929651121128636,A,0.20566337606410973,X,AX,77.0,1907.9839091047381,696.9006626156029,6147.392329282269,4211.0,Critical,66.56637378294941,5.483248962759221,Urgent replenishment: order 1907 units
1679,228763.0,635.4527777777778,110.4274197563503,2253621,360,471,107747373.0,45.99033015359277,A,0.17377753881653113,X,AX,94.2,1558.3587370342138,480.56617717266556,4928.73562161711,2754.0,Critical,83.06572258533043,4.394110935771955,Urgent replenishment: order 1558 units
2862,249971.0,429.5034364261168,276.2102067292657,1809990,582,431,107737501.0,46.051003626539384,A,0.6430919599330828,Y,AY,86.2,1702.9079809688285,1202.0319177685178,4208.5559727513355,979.0,Critical,255.3329928498468,1.4295058226754302,Urgent replenishment: order 1702 units
1905,291950.0,810.9722222222222,168.33185921010772,3114880,360,369,107729550.0,46.11167262179922,A,0.20756797162404106,X,AX,73.8,1988.9600447521807,732.5589808713868,6409.364536426941,3630.0,Critical,80.42699724517907,4.538277102243534,Urgent replenishment: order 1988 units
1578,238180.0,409.2439862542955,273.63500493838154,1925905,582,452,107657360.0,46.172300962524,A,0.6686353718789909,Y,AY,90.4,1623.1865306471516,1190.8249649770466,4055.5328687571155,1343.0,Critical,177.34921816827998,2.058086321269628,Urgent replenishment: order 1623 units
1342,327021.0,561.8917525773196,350.3620114065657,3128577,582,329,107589909.0,46.23289131752991,A,0.6235400498396777,Y,AY,65.8,2229.3326382929163,1524.7312019032902,5457.973469944527,1239.0,Critical,263.93946731234865,1.3828928417441082,Urgent replenishment: order 2229 units
2783,224602.0,623.8944444444444,142.48184157275438,2353841,360,479,107584358.0,46.29347854643353,A,0.22837491636847215,X,AX,95.80000000000001,1531.1722691275802,620.0629705214347,4987.324081632546,1150.0,Critical,195.30608695652174,1.8688613636566014,Urgent replenishment: order 1531 units
1263,230847.0,641.2416666666667,116.04076671752028,2194931,360,466,107574702.0,46.354060337462236,A,0.18096261167919575,X,AX,93.2,1573.8167433443136,504.99475384524624,4993.686420511913,3551.0,Understock,65.00901154604337,5.614606211040213,Reorder 1573 units
1209,268771.0,746.5861111111111,148.37259553101975,2048864,360,400,107508400.0,46.41460478984315,A,0.1987347384619885,X,AX,80.0,1832.931395333715,645.698787392231,5871.801565170009,1606.0,Critical,167.35429638854296,2.181001670567137,Urgent replenishment: order 1832 units
1274,450806.0,774.5807560137457,495.0028906963133,3038039,582,238,107291828.0,46.475027277492565,A,0.6390591127563837,Y,AY,47.6,3077.452564332111,2154.1900317531085,7576.255323849329,4017.0,Critical,112.22454568085637,3.252407909388961,Urgent replenishment: order 3077 units
2937,358748.0,996.5222222222222,218.24965785499492,2687067,360,299,107265652.0,46.535435023860494,A,0.21901133059361494,X,AX,59.800000000000004,2449.312237094856,949.794932961708,7925.450488517264,4246.0,Critical,84.49081488459727,4.319996209038099,Urgent replenishment: order 2449 units
2442,228065.0,483.1885593220339,297.8917293524673,1548696,472,470,107190550.0,46.59580047577086,A,0.6165123813577909,Y,AY,94.0,1557.6339121421693,1296.387164547844,4678.707079802081,871.0,Critical,261.8427095292767,1.3939666323197333,Urgent replenishment: order 1557 units
1864,248915.0,427.6890034364261,268.79010074957614,2849409,582,430,107033450.0,46.65607745521329,A,0.6284709183305679,Y,AY,86.0,1701.2820063458848,1169.7405541493804,4163.563578204363,3243.0,Understock,76.754548257786,4.755418516361007,Reorder 1701 units
1648,221917.0,381.3006872852234,235.47943688878942,2375719,582,482,106963994.0,46.71631531980068,A,0.617568876063012,Y,AY,96.4,1517.248683790739,1024.7767541621822,3693.8815651587456,1017.0,Critical,218.20747295968536,1.6727199808937574,Urgent replenishment: order 1517 units
2923,436084.0,1211.3444444444444,239.3427938116192,3498918,360,245,106840580.0,46.776483682534746,A,0.19758442357936296,X,AX,49.0,2983.2320508783346,1041.5895953166194,9521.00070642773,6429.0,Critical,67.83076683776638,5.381038974142596,Urgent replenishment: order 2983 units
1491,242710.0,674.1944444444445,118.78611181035416,1877735,360,440,106792400.0,46.83662491221023,A,0.17618969243841415,X,AX,88.0,1660.7432618614419,516.9421487874978,5236.303259898609,1762.0,Critical,137.74687854710555,2.6497878126158794,Urgent replenishment: order 1660 units
1315,308042.0,855.6722222222222,175.2890912792646,3325406,360,346,106582532.0,46.89664795258021,A,0.20485541861348536,X,AX,69.2,2109.851650813229,762.835975720626,6752.541531276182,3772.0,Critical,81.66542948038176,4.469455463865317,Urgent replenishment: order 2109 units
1784,401256.0,689.4432989690722,416.5665487656731,3088817,582,265,106332840.0,46.95653037635275,A,0.6042071181032103,Y,AY,53.0,2751.521020186526,1812.8449828858575,6638.948075669363,4887.0,Understock,82.10681399631676,4.445428853400323,Reorder 2751 units
3000,238746.0,410.21649484536084,319.2050655542177,2009933,582,445,106241970.0,47.01636162575763,A,0.778138055307962,Y,AY,89.0,1637.8459408145495,1389.1401105450448,4260.65557446257,997.0,Critical,239.4643931795386,1.5242349610045824,Urgent replenishment: order 1637 units
2259,259102.0,719.7277777777778,184.11286445698934,2151275,360,410,106231820.0,47.07618715908645,A,0.25580902966598545,X,AX,82.0,1777.5771397621195,801.2359216182483,5839.3303660626925,1221.0,Critical,212.2047502047502,1.7200368966661777,Urgent replenishment: order 1777 units
1173,283031.0,786.1972222222222,170.75265955279178,3829445,360,375,106136625.0,47.135959082379735,A,0.2171880728224295,X,AX,75.0,1942.6133600556407,743.0939980704558,6246.474553626012,3814.0,Critical,74.20844257996853,4.918577823630628,Urgent replenishment: order 1942 units
2202,215189.0,369.7405498281787,240.71576364923095,1373210,582,493,106088177.0,47.1957037216875,A,0.6510396648706598,Y,AY,98.60000000000001,1477.3097911632944,1047.564586561459,3635.7484353587097,1823.0,Critical,118.0411409764125,3.0921422563420995,Urgent replenishment: order 1477 units
1202,389983.0,826.2351694915254,504.15011180804527,3938204,472,272,106075376.0,47.2554411519815,A,0.6101775020280303,Y,AY,54.400000000000006,2677.46244549925,2193.9975821886546,7977.643768629333,3313.0,Critical,117.71294898883187,3.1007633666082883,Urgent replenishment: order 2677 units
1536,415499.0,713.9158075601374,456.49720544521983,2724613,582,255,105952245.0,47.31510923979654,A,0.6394272274280274,Y,AY,51.0,2854.30187886395,1986.6181551181141,6984.0288080390765,2868.0,Critical,144.87412831241284,2.519428446277849,Urgent replenishment: order 2854 units
2000,256208.0,440.21993127147766,265.8065498494204,2105600,582,413,105813904.0,47.37469941946591,A,0.6038039874335019,Y,AY,82.60000000000001,1761.19044045625,1156.7565176333458,4238.296036533689,3702.0,Understock,69.20799567801188,5.273957097358396,Reorder 1761 units
2116,212422.0,364.98625429553266,231.6418235255788,2768212,582,498,105786156.0,47.43427397256597,A,0.634659033866016,Y,AY,99.60000000000001,1460.394126260464,1008.0759457262518,3562.9797257949804,1047.0,Critical,202.88634192932187,1.7990368229279452,Urgent replenishment: order 1460 units
2524,329323.0,565.8470790378007,358.9979105938229,3226030,582,321,105712683.0,47.49380714859643,A,0.6344433397169494,Y,AY,64.2,2264.8712423774305,1562.313543934152,5523.243097198757,3047.0,Critical,108.08106334099114,3.377094827874154,Urgent replenishment: order 2264 units
1429,284830.0,791.1944444444445,148.75661441148355,2779218,360,371,105671930.0,47.55331737415912,A,0.18801524133038683,X,AX,74.2,1959.2547678347037,647.36998903539,6185.731100146501,4134.0,Critical,68.8993710691824,5.297581013235965,Urgent replenishment: order 1959 units
2168,211425.0,447.9343220338983,280.0369590559991,2590011,472,499,105501075.0,47.612731380985316,A,0.6251741500505218,Y,AY,99.80000000000001,1455.502309839423,1218.6854603460997,4354.225714583388,1221.0,Critical,173.15724815724815,2.1079106065980846,Urgent replenishment: order 1455 units
2080,227297.0,390.5446735395189,296.22393590649955,1590998,582,464,105465808.0,47.672125526840624,A,0.7584892484176331,Y,AY,92.80000000000001,1565.0307091842176,1289.1291382133452,4022.9418529899776,1862.0,Critical,122.07142857142857,2.9900526623756583,Urgent replenishment: order 1565 units
2545,334752.0,929.8666666666667,208.51735263755612,2972221,360,315,105446880.0,47.73150901319961,A,0.22424435686574,X,AX,63.0,2305.108199092574,907.4411704293439,7416.507837096011,3737.0,Critical,89.57773615199358,4.0746731908995315,Urgent replenishment: order 2305 units
2864,247899.0,425.94329896907215,308.9913832465163,1926687,582,425,105357075.0,47.79084192495656,A,0.725428440814495,Y,AY,85.0,1707.764276335997,1344.6914557426592,4326.294548526164,2211.0,Critical,112.12075983717774,3.2554185373882105,Urgent replenishment: order 1707 units
1568,310781.0,533.987972508591,334.08652891904586,3741405,582,339,105354759.0,47.85017353243447,A,0.6256442956000678,Y,AY,67.8,2140.9788790345356,1453.902358687307,5191.818166247444,4893.0,Understock,63.51543020641733,5.746635090304749,Reorder 2140 units
2087,212329.0,589.8027777777778,131.05663362794425,1864424,360,495,105102855.0,47.90936327760458,A,0.2222041647917144,X,AX,99.0,1464.4921897153886,570.3419092347119,4698.961353679157,956.0,Critical,222.10146443514645,1.6433930362786053,Urgent replenishment: order 1464 units
1475,260782.0,911.8251748251748,240.76420188197426,2428415,286,403,105095146.0,47.96854868137268,A,0.2640464515888544,X,AX,80.60000000000001,1798.75197980809,1047.7753836297038,7430.551607405927,1427.0,Critical,182.74842326559215,1.9972812540742844,Urgent replenishment: order 1798 units
2200,236103.0,405.67525773195877,251.125821758863,2057590,582,445,105065835.0,48.02771757835206,A,0.6190316440860907,Y,AY,89.0,1628.7549529101098,1092.8678440398037,3932.5946481635146,920.0,Critical,256.6336956521739,1.4222606235414206,Urgent replenishment: order 1628 units
1868,419833.0,721.3625429553265,442.1918386956196,3675015,582,250,104958250.0,48.086825887741,A,0.6129952865088037,Y,AY,50.0,2897.6990872069514,1924.3630066497644,6973.90080733705,3349.0,Critical,125.36070468796656,2.9115981830870847,Urgent replenishment: order 2897 units
2312,262025.0,450.2147766323024,280.68455828827126,2319106,582,400,104810000.0,48.14585070862982,A,0.6234459037258806,Y,AY,80.0,1809.7824454889599,1221.5037303743195,4373.007166800437,865.0,Critical,302.91907514450867,1.204942276500334,Urgent replenishment: order 1809 units
1989,259397.0,720.5472222222222,154.9354542328348,2534247,360,404,104796388.0,48.20486786378196,A,0.2150247054662179,X,AX,80.80000000000001,1791.7474461795916,674.2595191798108,5718.090074735366,1648.0,Critical,157.4010922330097,2.318916564185399,Urgent replenishment: order 1791 units
1668,226148.0,479.1271186440678,302.93054977854644,2605261,472,463,104706524.0,48.263834411105606,A,0.6322550696688625,Y,AY,92.60000000000001,1562.7549468032726,1318.315474336873,4672.205304845348,3734.0,Understock,60.5645420460632,6.0266285795143,Reorder 1562 units
2666,269745.0,463.47938144329896,291.88483350207235,2875442,582,388,104661060.0,48.32277535491378,A,0.6297687560407278,Y,AY,77.60000000000001,1864.42896373789,1270.2459128381875,4514.601582941281,1315.0,Critical,205.1292775665399,1.7793656972325715,Urgent replenishment: order 1864 units
2916,594547.0,1021.5584192439862,349.2828342511099,4132555,582,176,104640272.0,48.38170459174765,A,0.34191175724399575,X,AX,35.2,4109.810186946262,1520.0347592875544,8670.943693995458,4153.0,Critical,143.1608475800626,2.549579764089298,Urgent replenishment: order 4109 units
2227,212229.0,589.525,105.49609261533372,1865717,360,493,104628897.0,48.4406274226342,A,0.17895100736242522,X,AX,98.60000000000001,1467.114152031558,459.10566457737906,4585.780664577379,3351.0,Understock,63.33303491495076,5.763185050110965,Reorder 1467 units
2283,255040.0,708.4444444444445,160.4650005564772,3625979,360,410,104566400.0,48.49951505769754,A,0.2265032943864954,X,AX,82.0,1763.5883596914061,698.3234060669188,5657.43451717803,2505.0,Critical,101.812375249501,3.585025878293601,Urgent replenishment: order 1763 units
2057,263296.0,731.3777777777777,131.38512804912628,2094308,360,397,104528512.0,48.558381355747116,A,0.1796405797949284,X,AX,79.4,1821.008107880702,571.7714754471464,5691.41591989159,3939.0,Critical,66.84336125920284,5.460527315264949,Urgent replenishment: order 1821 units
1159,259840.0,721.7777777777778,150.95491977949223,2945436,360,402,104455680.0,48.61720663771277,A,0.20914320782257234,X,AX,80.4,1797.7321257684362,656.9367362191331,5709.381180663579,4289.0,Understock,60.582886453718814,6.024803725369458,Reorder 1797 units
2836,220397.0,378.6890034364261,239.74488990773267,2102969,582,473,104247781.0,48.675914839235354,A,0.6330917658874686,Y,AY,94.60000000000001,1526.3610361526494,1043.3394667180487,3694.1624907730315,2065.0,Critical,106.72978208232446,3.4198514498836188,Urgent replenishment: order 1526 units
2176,541405.0,930.2491408934708,586.4065058861131,3580417,582,192,103949760.0,48.73445520719105,A,0.6303757564590609,Y,AY,38.400000000000006,3754.875303078208,2551.967015299783,9063.711001554078,7132.0,Understock,75.91208637128435,4.808193496550642,Reorder 3754 units
2073,363460.0,1009.6111111111111,188.44515213627668,3000569,360,286,103949560.0,48.792995462514696,A,0.18665122645974688,X,AX,57.2,2520.753023244404,820.0894901707059,7887.3672679484835,4124.0,Critical,88.13288069835112,4.141473614703131,Urgent replenishment: order 2520 units
2983,268518.0,745.8833333333333,151.45569509464366,2832116,360,387,103916466.0,48.85151708061459,A,0.2030554757374616,X,AX,77.4,1862.5855164801294,659.1160471127114,5880.299380446045,800.0,Critical,335.6475,1.0874503757662428,Urgent replenishment: order 1862 units
2219,417674.0,1160.2055555555555,239.2577006551937,4662095,360,248,103583152.0,48.90985098953454,A,0.20622009566281294,X,AX,49.6,2901.8695308703227,1041.2192806522253,9162.658169541115,5683.0,Critical,73.49533696991026,4.966301469567175,Urgent replenishment: order 2901 units
2750,220837.0,379.4450171821306,246.59318565039058,2372154,582,469,103572553.0,48.968178929519496,A,0.6498785712925249,Y,AY,93.80000000000001,1534.3855510235246,1073.142384439557,3729.257504714471,1065.0,Critical,207.3586854460094,1.7602349244012552,Urgent replenishment: order 1534 units
1483,253693.0,704.7027777777778,156.70906277040723,3406167,360,408,103506744.0,49.026469808494646,A,0.2223761104852976,X,AX,81.60000000000001,1763.2307969001831,681.97803942218,5614.8974838666245,1350.0,Critical,187.92074074074074,1.9423082229308652,Urgent replenishment: order 1763 units
2972,290628.0,499.36082474226805,320.63739828988605,2059053,582,356,103463568.0,49.08473637246486,A,0.6420956198463799,Y,AY,71.2,2020.3598522501554,1395.373441621132,4890.899214817008,2023.0,Critical,143.66188828472565,2.540687752040409,Urgent replenishment: order 2020 units
2827,209840.0,582.8888888888889,105.71285482684786,2479515,360,493,103451120.0,49.14299592621687,A,0.18136021605825975,X,AX,98.60000000000001,1458.83334420568,460.04898633181904,4540.271208554042,2573.0,Critical,81.5546055188496,4.475528974456728,Urgent replenishment: order 1458 units
2346,237269.0,407.6786941580756,249.69774125798924,2282056,582,435,103212015.0,49.201120825548514,A,0.6124866097642327,Y,AY,87.0,1651.4326765137812,1086.65301815223,3940.403877258759,826.0,Critical,287.2506053268765,1.27066747025528,Urgent replenishment: order 1651 units
1780,231867.0,491.2436440677966,332.536481662988,2672272,472,445,103180815.0,49.25922815428182,A,0.676927804926662,Y,AY,89.0,1614.0778144225997,1447.1567488928895,4885.862257367466,2010.0,Critical,115.35671641791045,3.164098383987372,Urgent replenishment: order 1614 units
2006,238787.0,410.28694158075604,256.0444409332073,1882462,582,432,103155984.0,49.31732149918412,A,0.6240618820250962,Y,AY,86.4,1662.4495258280554,1114.2730531699108,3986.281644235203,3469.0,Understock,68.83453444796771,5.302570910476701,Reorder 1662 units
2323,230135.0,639.2638888888889,140.76464415232334,1904368,360,448,103100480.0,49.37538358644251,A,0.2201980224426376,X,AX,89.60000000000001,1602.6449956689898,612.5899443327571,5087.43716655498,2881.0,Critical,79.88024991322457,4.569339735372716,Urgent replenishment: order 1602 units
3043,265745.0,738.1805555555555,162.47229259296716,2128668,360,387,102843315.0,49.43330084860727,A,0.22009830978369557,X,AX,77.4,1852.943046295956,707.0588873683339,5874.322776257222,2923.0,Critical,90.91515566199111,4.0147321680558425,Urgent replenishment: order 1852 units
2832,327292.0,562.3573883161512,348.759230905122,2497885,582,314,102769688.0,49.491176646975745,A,0.620173644289445,Y,AY,62.800000000000004,2282.9051778283333,1517.7561036883255,5454.257821901384,4959.0,Understock,65.99959669288162,5.5303368246092175,Reorder 2282 units
1467,323149.0,897.6361111111111,200.64716555020217,3049121,360,318,102761382.0,49.54904776773557,A,0.22352840206243185,X,AX,63.6,2254.09829410717,873.1911107018924,7156.64388847967,2418.0,Critical,133.6430934656741,2.7311549780441844,Urgent replenishment: order 2254 units
1405,373454.0,1037.3722222222223,243.73708449303518,3063186,360,275,102699850.0,49.606884236121786,A,0.23495624740260557,X,AX,55.0,2605.7767992045533,1060.7129930996423,8322.318548655197,1478.0,Critical,252.67523680649526,1.4445420319503874,Urgent replenishment: order 2605 units
1176,275990.0,584.7245762711865,355.94726998891133,3227090,472,372,102668280.0,49.66470292554039,A,0.6087434741648833,Y,AY,74.4,1926.0173962746774,1549.0375415004744,5642.10957539878,2040.0,Critical,135.2892156862745,2.697923837820211,Urgent replenishment: order 1926 units
2976,218425.0,375.3006872852234,243.64280159111786,2408002,582,469,102441325.0,49.72239380293509,A,0.6491935928855699,Y,AY,93.80000000000001,1525.9832022258565,1060.3026858240842,3687.407496820648,1419.0,Critical,153.92882311486963,2.3712258212200985,Urgent replenishment: order 1525 units
